nuts2_code,year,employment_rate,rd_expenditure_pct_gdp,unemployment_rate,tertiary_education_pct,youth_unemployment_rate,population_density,long_term_unemployment_share,female_employment_rate
BE22,2018,72.3,,4.425,35.8,10.4,365.8,0.9,68.9
BE22,2019,72.4,,4.05,36.7,18.3,367.5,0.8,69.3
BE22,2020,71.9,,4.075,37.7,11.4,367.5,0.7,67.9
BE22,2021,73.0,1.96,4.125,39.2,9.6,369.0,0.8,69.0
BE22,2022,75.0,,4.375,43.7,9.2,373.8,0.8,71.2
BE22,2023,76.4,,4.025,42.2,10.0,377.0,,73.4
BE23,1990,,,,,,452.7,,
BE23,1991,,,,,,454.1,,
BE23,1992,,,,,,455.6,,
BE23,1993,,,,,,456.7,,
BE23,1994,,,,,,457.6,,
BE23,1995,,,,,,458.4,,
BE23,1996,,,,,,459.4,,
BE23,1997,,,,,,460.3,,
BE23,1998,,,,,,461.1,,
BE23,1999,67.2,,6.55,,22.25,461.5,4.85,58.2
BE23,2000,70.9,,3.733333333333333,26.5,,462.5,2.2,61.9
BE23,2001,69.8,,3.6750000000000003,25.6,8.7,463.4,2.0999999999999996,61.0
BE23,2002,68.6,,6.833333333333333,27.9,17.15,464.5,3.75,60.6
BE23,2003,69.4,,5.074999999999999,27.6,13.6,465.7,2.3,60.5
BE23,2004,70.4,,4.074999999999999,29.7,13.0,467.4,1.5,63.4
BE23,2005,72.1,,5.075,30.1,17.65,470.0,2.2666666666666666,65.5
BE23,2006,71.9,1.81,4.825,30.6,10.5,473.1,2.5666666666666664,64.7
BE23,2007,72.4,1.86,5.025,31.3,15.133333333333335,476.4,2.5666666666666664,65.6
BE23,2008,74.3,2.02,3.825,31.5,14.299999999999999,480.1,1.55,68.6
BE23,2009,73.5,2.06,4.625,33.8,14.0,484.2,1.4000000000000001,67.9
BE23,2010,73.3,2.2,5.775,34.7,18.533333333333335,486.2,2.025,68.1
BE23,2011,73.0,2.27,4.25,35.1,15.0,493.1,1.8333333333333333,68.6
BE23,2012,73.2,2.57,4.475,34.9,13.066666666666668,495.4,1.5333333333333332,67.8
BE23,2013,74.3,2.68,4.375,37.3,14.066666666666668,497.8,1.225,69.3
BE23,2014,73.7,2.5,4.925,36.7,20.666666666666668,500.4,2.4,69.2
BE23,2015,73.1,2.49,4.975,37.5,18.725,503.4,2.033333333333333,69.9
BE23,2016,74.0,2.73,4.75,39.6,16.45,506.7,1.725,69.9
BE23,2017,73.6,2.7,4.175,42.6,10.350000000000001,505.8,1.5333333333333332,68.4
BE23,2018,75.9,,3.225,42.8,15.149999999999999,508.8,1.75,72.1
BE23,2019,76.5,,3.4,41.5,8.15,512.3,0.8,73.0
BE23,2020,77.1,,3.325,44.1,12.166666666666666,512.3,0.6,74.0
BE23,2021,79.2,3.46,3.8,50.0,11.5,515.2,0.6,77.2
BE23,2022,80.0,,2.675,49.6,8.1,523.4,0.3,76.9
BE23,2023,78.9,,3.425,46.8,13.800000000000002,528.3,0.3,75.6
BE24,1990,,,,,,460.5,,
BE24,1991,,,,,,463.8,,
BE24,1992,,,,,,466.6,,
BE24,1993,,,,,,469.6,,
BE24,1994,,,,,,472.5,,
BE24,1995,,,,,,474.9,,
BE24,1996,,,,,,477.1,,
BE24,1997,,,,,,479.2,,
BE24,1998,,,,,,480.8,,
BE24,1999,71.8,,4.533333333333334,,14.7,481.7,3.1,65.4
BE24,2000,72.9,,2.9,33.3,,484.1,1.6,66.3
BE24,2001,71.6,,5.066666666666666,35.0,,486.0,1.5,64.3
BE24,2002,70.9,,4.7,34.7,12.5,488.3,1.3,64.8
BE24,2003,71.8,,6.066666666666666,36.9,15.2,490.4,1.4,66.9
BE24,2004,72.1,,5.633333333333333,39.9,,492.8,1.5,65.4
BE24,2005,73.2,,4.95,39.7,16.3,495.7,2.3,66.9
BE24,2006,72.8,3.04,4.7,40.6,21.3,499.2,1.75,66.7
BE24,2007,74.3,3.14,3.8,40.5,13.05,503.0,1.7333333333333332,68.8
BE24,2008,73.7,3.5,4.725,40.8,12.0,506.9,2.3666666666666667,68.8
BE24,2009,73.4,3.49,5.925000000000001,44.2,21.8,510.9,2.5666666666666664,69.0
BE24,2010,73.7,3.72,5.65,44.6,13.55,516.6,2.6999999999999997,68.9
BE24,2011,74.1,3.69,4.25,42.1,10.4,520.0,2.3333333333333335,69.0
BE24,2012,73.8,3.94,5.275,43.6,13.95,523.1,1.9500000000000002,70.0
BE24,2013,73.3,3.98,6.35,44.3,20.733333333333334,526.0,2.5999999999999996,69.2
BE24,2014,73.8,4.16,5.925,45.8,16.95,528.8,2.15,70.8
BE24,2015,73.6,4.22,5.925,44.7,16.4,532.2,2.45,70.0
BE24,2016,73.9,4.0,5.875,47.3,14.1,536.0,2.8,70.8
BE24,2017,74.0,4.21,5.6,50.7,15.149999999999999,536.7,1.4666666666666668,70.1
BE24,2018,75.6,,3.9250000000000003,48.7,10.3,540.5,1.1666666666666667,72.9
BE24,2019,76.1,,4.575,49.2,18.6,544.7,1.825,73.6
BE24,2020,75.0,,4.4,51.4,14.85,544.7,1.1333333333333333,71.9
BE24,2021,74.3,5.43,4.85,53.2,21.55,548.6,1.5666666666666667,71.2
BE24,2022,73.8,,5.575,51.6,16.7,558.7,3.8666666666666667,70.2
BE24,2023,73.7,,6.35,50.0,19.133333333333333,564.3,3.65,69.1
BE25,1990,,,,,,352.7,,
BE25,1991,,,,,,354.1,,
BE25,1992,,,,,,355.7,,
BE25,1993,,,,,,356.9,,
BE25,1994,,,,,,357.6,,
BE25,1995,,,,,,358.2,,
BE25,1996,,,,,,358.7,,
BE25,1997,,,,,,359.0,,
BE25,1998,,,,,,359.6,,
BE25,1999,69.5,,4.633333333333333,,11.4,359.9,1.5,62.0
BE25,2000,73.0,,3.5,23.4,,360.6,1.4,63.3
BE25,2001,70.3,,3.0999999999999996,24.3,,361.2,,61.2
BE25,2002,68.4,,5.1000000000000005,25.0,,361.8,1.5,59.3
BE25,2003,70.5,,4.066666666666666,25.2,9.1,362.3,,61.4
BE25,2004,72.5,,4.0,24.9,,363.1,1.5,64.4
BE25,2005,71.3,,4.85,28.0,10.75,364.0,2.1333333333333333,64.0
BE25,2006,72.1,0.98,4.35,28.1,13.200000000000001,365.2,1.9000000000000001,65.2
BE25,2007,73.8,1.01,3.025,28.5,9.4,366.6,1.1666666666666667,67.4
BE25,2008,72.8,1.0,2.925,29.9,8.0,368.1,0.9,66.9
BE25,2009,72.0,0.99,4.45,29.5,13.25,369.5,1.5999999999999999,66.7
BE25,2010,73.5,0.97,4.15,30.2,10.0,371.3,2.2333333333333334,68.0
BE25,2011,73.3,1.06,3.5500000000000003,31.6,11.4,374.6,1.5,68.8
BE25,2012,72.4,1.37,4.0,32.1,8.7,375.7,1.7,67.9
BE25,2013,73.3,1.37,4.275,32.8,13.95,376.5,1.25,68.8
BE25,2014,73.5,1.06,4.575,33.0,16.266666666666666,377.3,1.8333333333333333,69.3
BE25,2015,73.6,1.12,4.825,32.8,10.1,378.3,2.1999999999999997,70.3
BE25,2016,74.0,1.2,4.125,35.2,8.9,379.5,1.8999999999999997,70.6
BE25,2017,75.4,1.33,3.675,37.4,9.5,377.9,2.0,72.0
BE25,2018,76.9,,3.025,37.3,8.1,379.2,1.7,72.7
BE25,2019,77.5,,2.975,37.3,5.4,380.8,0.7,73.2
BE25,2020,76.5,,3.7,38.7,10.2,380.8,0.7,73.1
BE25,2021,77.0,1.68,4.575,39.5,16.266666666666666,382.1,0.7,74.3
BE25,2022,78.0,,3.2,39.8,10.6,386.3,0.6,75.1
BE25,2023,79.3,,3.4,40.0,13.133333333333333,389.0,0.5,76.7
BE31,1990,,,,,,291.8,,
BE31,1991,,,,,,296.5,,
BE31,1992,,,,,,300.3,,
BE31,1993,,,,,,303.7,,
BE31,1994,,,,,,306.8,,
BE31,1995,,,,,,309.6,,
BE31,1996,,,,,,311.9,,
BE31,1997,,,,,,314.4,,
BE31,1998,,,,,,317.0,,
BE31,1999,65.9,,8.0,,,318.4,,57.0
BE31,2000,70.1,,9.6,39.1,,321.7,3.9,62.1
BE31,2001,65.2,,5.9,40.5,,324.1,,56.5
BE31,2002,65.3,,9.25,41.6,,326.9,,56.9
BE31,2003,64.6,,8.2,43.0,,329.4,3.4,56.5
BE31,2004,67.6,,7.0,43.8,,332.0,3.2,59.1
BE31,2005,66.3,,10.200000000000001,45.5,28.8,334.7,5.425000000000001,59.5
BE31,2006,67.0,6.54,8.675,45.5,24.8,337.7,5.45,59.5
BE31,2007,69.1,6.82,7.875,47.6,19.8,340.9,5.166666666666667,61.9
BE31,2008,69.9,6.62,7.3,47.0,19.7,343.3,3.4000000000000004,63.4
BE31,2009,68.2,7.11,7.9750000000000005,48.6,19.4,346.1,2.9,62.0
BE31,2010,68.5,6.65,9.6,49.5,27.1,351.4,4.625,63.6
BE31,2011,68.6,8.24,8.475,55.7,22.3,353.1,3.8499999999999996,62.9
BE31,2012,68.8,8.8,7.825,51.2,24.4,355.6,2.6500000000000004,63.8
BE31,2013,69.4,8.56,10.0,51.2,29.3,357.9,4.033333333333333,65.0
BE31,2014,68.9,6.61,11.175,51.9,25.1,360.2,6.300000000000001,65.1
BE31,2015,69.2,6.33,9.425,54.1,26.5,363.0,3.766666666666667,65.0
BE31,2016,69.3,7.4,9.175,52.2,22.4,365.5,3.5,64.3
BE31,2017,70.9,7.73,9.025,57.1,17.2,365.2,3.7000000000000006,68.6
BE31,2018,70.4,,8.75,58.4,18.6,367.3,3.1666666666666665,68.3
BE31,2019,71.4,,8.2,55.7,20.8,369.7,2.3,68.3
BE31,2020,70.4,,7.975,59.7,20.2,369.7,2.1,68.3
BE31,2021,72.2,11.39,8.775,59.7,20.3,371.5,3.1666666666666665,69.0
BE31,2022,74.7,,5.766666666666666,60.7,18.0,375.8,2.0,71.9
BE31,2023,74.6,,5.7,62.0,18.1,378.0,1.7,73.3
BE32,1990,,,,,,339.0,,
BE32,1991,,,,,,339.7,,
BE32,1992,,,,,,340.5,,
BE32,1993,,,,,,340.9,,
BE32,1994,,,,,,341.0,,
BE32,1995,,,,,,340.8,,
BE32,1996,,,,,,340.5,,
BE32,1997,,,,,,340.2,,
BE32,1998,,,,,,339.7,,
BE32,1999,55.4,,15.325,,38.23333333333333,339.4,14.200000000000001,43.4
BE32,2000,58.1,,11.925,21.9,31.26666666666667,339.2,9.133333333333333,46.0
BE32,2001,57.3,,11.225,21.6,43.46666666666667,339.4,9.533333333333333,47.7
BE32,2002,59.3,,11.333333333333334,21.5,34.56666666666667,339.6,7.866666666666667,48.8
BE32,2003,55.8,,12.8,22.9,39.199999999999996,339.9,10.066666666666668,47.0
BE32,2004,57.3,,15.6,24.1,42.06666666666667,340.5,8.9,49.1
BE32,2005,58.0,,13.7,23.2,36.1,341.4,8.575,49.3
BE32,2006,57.4,1.03,14.075,22.9,36.075,342.6,8.35,49.2
BE32,2007,58.9,1.03,12.825,24.9,33.175,343.9,7.875,50.3
BE32,2008,59.4,1.17,11.75,24.5,35.833333333333336,345.2,6.475,52.5
BE32,2009,57.5,1.31,13.4,24.0,37.075,346.5,7.85,51.2
BE32,2010,58.4,1.48,14.35,28.8,41.4,348.8,8.675,51.4
BE32,2011,58.7,1.53,11.899999999999999,26.1,32.125,350.5,6.625,52.0
BE32,2012,58.9,1.34,12.5,27.2,34.733333333333334,352.0,6.5,52.9
BE32,2013,58.8,1.4,14.05,28.0,44.03333333333333,353.1,7.6,53.5
BE32,2014,57.6,1.63,15.225000000000001,28.1,36.75,353.9,9.9,53.8
BE32,2015,58.0,1.62,14.2,27.2,36.8,354.8,8.4,54.2
BE32,2016,60.0,1.27,12.925,30.0,34.3,355.4,8.175,55.1
BE32,2017,59.6,1.45,12.45,31.1,39.925,353.4,7.95,54.2
BE32,2018,60.0,,11.525,31.4,30.933333333333337,353.9,7.025,54.9
BE32,2019,60.9,,9.95,32.0,27.0,354.8,5.6,57.5
BE32,2020,60.2,,9.65,32.4,27.8,354.8,5.675,56.5
BE32,2021,61.1,1.84,11.600000000000001,33.5,30.25,355.3,6.55,56.8
BE32,2022,61.4,,11.8,34.2,39.1,357.2,6.675000000000001,56.7
BE32,2023,62.6,,10.725,34.3,24.6,358.6,6.4,59.0
BE33,1990,,,,,,259.9,,
BE33,1991,,,,,,261.0,,
BE33,1992,,,,,,262.3,,
BE33,1993,,,,,,263.5,,
BE33,1994,,,,,,263.9,,
BE33,1995,,,,,,263.8,,
BE33,1996,,,,,,263.8,,
BE33,1997,,,,,,264.2,,
BE33,1998,,,,,,264.6,,
BE33,1999,61.4,,14.4,,34.43333333333333,264.8,8.9,50.0
BE33,2000,61.9,,9.766666666666667,23.6,14.0,265.2,6.866666666666667,51.6
BE33,2001,60.8,,9.1,25.0,26.049999999999997,265.8,7.25,49.9
BE33,2002,60.1,,8.75,26.0,17.2,266.6,5.933333333333334,50.3
BE33,2003,61.0,,9.625,28.5,20.6,267.3,6.333333333333333,50.0
BE33,2004,59.9,,13.05,26.9,27.2,268.4,8.700000000000001,52.3
BE33,2005,61.5,,12.225,29.6,29.266666666666666,269.7,6.975,53.5
BE33,2006,62.4,1.51,11.8,29.6,32.46666666666667,271.5,6.725,53.8
BE33,2007,61.9,1.53,11.275,30.5,29.066666666666666,273.2,6.325,54.6
BE33,2008,62.5,1.41,10.775,29.0,27.1,274.9,5.075,54.7
BE33,2009,62.0,1.44,12.625,30.4,29.875,276.7,6.0,55.1
BE33,2010,61.7,1.5,12.0,31.4,29.133333333333336,278.8,6.574999999999999,54.9
BE33,2011,61.9,1.57,10.0,32.3,24.933333333333334,282.5,5.325,55.3
BE33,2012,61.8,1.52,11.175,31.6,25.775,283.7,5.4,55.9
BE33,2013,62.0,1.61,12.2,31.9,29.900000000000002,284.7,6.675,56.2
BE33,2014,60.7,1.86,13.149999999999999,33.1,34.73333333333333,285.5,6.9,56.5
BE33,2015,60.8,2.08,13.75,33.9,34.36666666666667,286.5,8.0,56.3
BE33,2016,61.1,2.08,12.0,33.4,28.066666666666663,287.4,6.975,56.3
BE33,2017,61.2,2.19,11.725,35.6,29.733333333333334,288.5,7.35,56.4
BE33,2018,62.9,,9.35,35.9,23.0,289.0,5.225,58.1
BE33,2019,64.3,,7.825,37.5,22.599999999999998,289.7,3.775,60.2
BE33,2020,64.7,,9.375,39.7,23.0,289.7,4.85,59.6
BE33,2021,65.1,2.55,11.3,42.4,26.400000000000002,290.2,5.699999999999999,60.8
BE33,2022,64.8,,9.525,41.5,21.400000000000002,291.6,4.225,60.9
BE33,2023,63.0,,10.95,38.6,31.400000000000002,293.0,5.05,59.0
BE34,1990,,,,,,52.2,,
BE34,1991,,,,,,52.7,,
BE34,1992,,,,,,53.1,,
BE34,1993,,,,,,53.5,,
BE34,1994,,,,,,53.9,,
BE34,1995,,,,,,54.3,,
BE34,1996,,,,,,54.5,,
BE34,1997,,,,,,54.8,,
BE34,1998,,,,,,55.1,,
BE34,1999,66.6,,6.8,,,55.2,,55.6
BE34,2000,69.8,,5.5,26.1,,55.8,,58.3
BE34,2001,67.7,,5.6,25.7,,56.2,,56.9
BE34,2002,67.1,,5.0,26.2,,56.6,,55.1
BE34,2003,65.4,,5.6,25.4,,57.1,,55.0
BE34,2004,66.2,,7.1,26.6,,57.5,,55.8
BE34,2005,67.7,,9.166666666666666,27.3,23.7,58.0,5.1,58.2
BE34,2006,67.6,0.52,9.466666666666667,32.3,23.8,58.6,3.8,58.7
BE34,2007,67.9,0.52,8.166666666666666,29.2,17.3,59.2,3.2,58.8
BE34,2008,67.3,0.34,9.566666666666666,30.9,22.9,59.8,3.2,59.3
BE34,2009,67.2,0.3,9.1,32.3,21.7,60.4,3.3,59.7
BE34,2010,68.8,0.32,9.433333333333334,32.2,19.9,61.2,3.2,62.0
BE34,2011,68.1,0.39,7.533333333333334,31.0,,61.9,2.7,61.2
BE34,2012,68.6,0.27,10.066666666666666,33.8,23.1,62.3,6.050000000000001,63.5
BE34,2013,69.1,0.24,9.700000000000001,31.4,25.9,62.6,2.9,63.7
BE34,2014,68.5,0.72,11.0,35.1,28.15,62.9,4.3,62.6
BE34,2015,67.3,0.81,10.7,36.9,19.6,63.5,6.133333333333334,61.6
BE34,2016,68.2,0.27,8.65,35.1,25.5,64.0,2.8,62.9
BE34,2017,70.5,0.28,9.566666666666666,37.1,,63.8,2.6,65.0
BE34,2018,70.5,,6.0,38.8,,64.1,3.3499999999999996,65.3
BE34,2019,71.1,,7.8,40.7,19.9,64.6,2.2,67.1
BE34,2020,71.5,,7.2,42.5,19.1,64.6,,66.2
BE34,2021,72.3,0.26,6.575,44.6,,65.2,1.8,67.8
BE34,2022,72.5,,4.75,42.1,,66.4,1.5,68.2
BE34,2023,70.6,,7.975,40.4,16.5,66.8,1.9,66.8
BE35,1990,,,,,,115.6,,
BE35,1991,,,,,,116.3,,
BE35,1992,,,,,,117.0,,
BE35,1993,,,,,,117.8,,
BE35,1994,,,,,,118.5,,
BE35,1995,,,,,,119.0,,
BE35,1996,,,,,,119.4,,
BE35,1997,,,,,,119.8,,
BE35,1998,,,,,,120.4,,
BE35,1999,63.2,,11.233333333333334,,34.5,120.7,5.2,53.0
BE35,2000,63.1,,12.766666666666666,25.5,27.0,121.7,8.200000000000001,51.8
BE35,2001,62.6,,9.85,26.2,,122.2,4.4,51.9
BE35,2002,60.7,,9.933333333333334,25.2,,122.8,4.5,50.1
BE35,2003,61.0,,9.266666666666667,26.3,,123.5,4.8,52.5
BE35,2004,64.9,,9.166666666666666,28.3,,124.3,3.7,57.0
BE35,2005,65.1,,10.55,29.7,33.900000000000006,125.1,7.666666666666667,55.9
BE35,2006,64.4,1.05,10.925,30.3,27.05,125.9,7.533333333333334,57.0
BE35,2007,66.4,1.06,9.075,30.4,24.45,126.8,6.033333333333334,58.6
BE35,2008,64.6,1.19,9.075,29.3,24.75,127.7,6.866666666666666,56.6
BE35,2009,64.4,1.28,10.025,31.5,23.7,128.7,7.233333333333333,58.4
BE35,2010,65.0,1.16,10.274999999999999,33.1,26.5,130.1,5.5,57.8
BE35,2011,64.2,1.21,8.75,33.2,22.15,131.7,5.599999999999999,58.7
BE35,2012,65.3,0.79,7.95,34.3,21.0,132.4,5.2,59.9
BE35,2013,63.0,0.78,11.225,33.5,31.25,132.8,6.733333333333334,57.6
BE35,2014,66.4,1.23,9.625,36.7,28.45,133.4,5.833333333333333,63.3
BE35,2015,63.3,1.25,12.075,35.3,35.7,134.2,9.333333333333334,58.8
BE35,2016,64.2,0.95,10.825,34.9,27.8,134.9,6.8999999999999995,60.9
BE35,2017,66.9,1.02,8.575000000000001,40.2,25.4,135.0,5.7,64.3
BE35,2018,66.2,,9.5,39.2,21.5,135.3,6.6000000000000005,63.0
BE35,2019,66.2,,8.25,37.7,23.2,135.9,5.466666666666666,63.6
BE35,2020,67.7,,7.574999999999999,40.8,18.7,135.9,4.433333333333334,65.3
BE35,2021,66.5,1.14,9.825000000000001,42.8,26.0,136.4,5.6000000000000005,63.7
BE35,2022,67.5,,9.0,43.3,26.8,137.8,5.6000000000000005,65.6
BE35,2023,68.2,,7.949999999999999,44.1,22.1,138.5,3.05,67.2
BG31,1990,,,,,,62.5,,
BG31,1991,,,,,,62.0,,
BG31,1992,,,,,,61.4,,
BG31,1993,,,,,,60.9,,
BG31,1994,,,,,,60.3,,
BG31,1995,,,,,,59.6,,
BG31,1996,,,,,,59.2,,
BG31,1997,,,,,,58.6,,
BG31,1998,,,,,,57.8,,
BG31,1999,,,,,,57.1,,
BG31,2000,,,,,,56.3,,
BG31,2001,,,,,,54.8,,
BG31,2002,,0.1,,,,52.7,,
BG31,2003,53.3,0.1,15.633333333333333,18.8,27.0,51.6,11.233333333333334,50.2
BG31,2004,54.7,0.12,16.266666666666666,18.2,24.5,50.5,10.0,51.0
BG31,2005,54.9,0.1,16.066666666666666,17.5,29.75,49.5,10.566666666666668,52.0
BG31,2006,59.8,0.13,15.233333333333334,18.4,25.200000000000003,48.5,10.833333333333334,55.5
BG31,2007,64.0,0.14,13.566666666666668,17.4,21.5,47.6,9.533333333333333,59.4
BG31,2008,65.9,0.11,11.066666666666668,17.4,16.75,46.7,7.5,62.1
BG31,2009,63.9,0.15,11.5,17.1,15.1,45.8,6.966666666666666,60.7
BG31,2010,60.1,0.12,17.166666666666668,18.5,21.2,46.0,10.200000000000001,57.7
BG31,2011,58.0,0.12,19.366666666666667,18.2,30.8,45.2,14.733333333333334,55.8
BG31,2012,58.0,0.16,18.266666666666666,18.7,29.65,44.5,13.6,55.6
BG31,2013,58.7,0.18,16.925,19.4,29.75,43.8,14.166666666666666,57.1
BG31,2014,58.9,0.2,22.5,20.6,26.6,43.1,15.233333333333334,58.4
BG31,2015,60.1,0.55,20.066666666666666,21.5,31.7,42.5,15.566666666666668,58.8
BG31,2016,59.1,0.47,17.53333333333333,19.9,,41.2,13.633333333333333,56.1
BG31,2017,62.6,0.45,14.25,19.9,18.7,40.5,12.200000000000001,59.6
BG31,2018,63.6,0.49,18.8,20.6,24.8,39.8,14.799999999999999,61.1
BG31,2019,64.9,0.41,18.5,19.3,,39.0,16.033333333333335,61.1
BG31,2020,63.6,0.39,21.866666666666664,20.8,,39.0,17.833333333333332,59.6
BG31,2021,64.4,0.36,18.866666666666667,19.8,,38.4,14.5,61.4
BG31,2022,66.8,,12.133333333333333,18.8,,36.5,9.866666666666665,63.1
BG31,2023,67.2,,14.133333333333333,21.0,,35.4,9.4,64.7
BG32,1990,,,,,,76.3,,
BG32,1991,,,,,,75.2,,
BG32,1992,,,,,,74.1,,
BG32,1993,,,,,,73.2,,
BG32,1994,,,,,,73.0,,
BG32,1995,,,,,,72.7,,
BG32,1996,,,,,,71.8,,
BG32,1997,,,,,,71.2,,
BG32,1998,,,,,,71.0,,
BG32,1999,,,,,,70.4,,
BG32,2000,,,,,,69.8,,
BG32,2001,,,,,,67.7,,
BG32,2002,,0.2,,,,65.1,,
BG32,2003,55.7,0.17,18.099999999999998,18.8,28.05,64.1,13.333333333333334,51.1
BG32,2004,57.9,0.16,15.625,20.3,29.75,63.1,11.799999999999999,54.0
BG32,2005,58.2,0.07,13.8,20.0,32.56666666666667,62.2,10.700000000000001,54.3
BG32,2006,59.7,0.1,15.975000000000001,18.5,32.233333333333334,61.2,12.833333333333334,54.3
BG32,2007,63.2,0.07,16.666666666666668,19.3,21.1,60.3,11.433333333333332,57.9
BG32,2008,64.4,0.09,12.799999999999999,20.2,15.399999999999999,59.5,8.633333333333333,58.6
BG32,2009,64.0,0.12,12.166666666666666,20.5,20.45,58.7,6.566666666666666,57.9
BG32,2010,59.8,0.12,13.149999999999999,19.7,24.25,59.0,8.366666666666667,55.3
BG32,2011,59.4,0.12,14.525,20.1,27.7,59.0,11.366666666666667,56.1
BG32,2012,59.8,0.11,16.325,20.8,32.6,58.4,12.566666666666668,57.1
BG32,2013,59.9,0.15,18.325,22.0,25.3,57.8,12.3,56.7
BG32,2014,61.8,0.15,15.425,22.7,24.9,56.5,12.299999999999999,58.2
BG32,2015,64.8,0.52,13.125,23.5,23.3,57.0,10.633333333333333,61.1
BG32,2016,65.4,0.41,11.825,24.4,18.4,55.3,10.133333333333335,62.9
BG32,2017,67.6,0.38,10.766666666666666,23.0,17.9,54.6,7.266666666666667,64.2
BG32,2018,69.1,0.32,9.0,25.2,20.3,53.9,7.266666666666666,65.0
BG32,2019,74.1,0.34,9.433333333333332,26.6,,53.1,5.833333333333333,69.7
BG32,2020,73.8,0.35,9.933333333333334,26.3,,53.1,5.433333333333334,69.2
BG32,2021,71.7,0.31,12.466666666666667,26.6,,52.5,7.866666666666666,69.5
BG32,2022,73.3,,10.299999999999999,26.3,,49.0,7.6000000000000005,71.7
BG32,2023,74.2,,9.666666666666666,26.4,,46.6,6.5,71.6
BG33,1990,,,,,,76.0,,
BG33,1991,,,,,,75.1,,
BG33,1992,,,,,,74.2,,
BG33,1993,,,,,,73.5,,
BG33,1994,,,,,,73.2,,
BG33,1995,,,,,,72.7,,
BG33,1996,,,,,,72.8,,
BG33,1997,,,,,,72.4,,
BG33,1998,,,,,,71.5,,
BG33,1999,,,,,,71.1,,
BG33,2000,,,,,,70.6,,
BG33,2001,,,,,,70.3,,
BG33,2002,,0.17,,,,69.8,,
BG33,2003,56.4,0.23,20.5,18.5,29.2,69.3,17.466666666666665,49.9
BG33,2004,58.2,0.2,17.7,19.0,34.96666666666667,69.0,12.766666666666666,52.3
BG33,2005,61.8,0.2,12.275,19.2,28.866666666666664,68.6,8.700000000000001,54.9
BG33,2006,64.5,0.25,11.575,20.0,27.46666666666667,68.2,6.833333333333333,57.1
BG33,2007,66.0,0.19,14.6,20.3,28.400000000000002,67.9,8.466666666666667,57.9
BG33,2008,68.4,0.21,11.966666666666667,20.5,27.1,67.5,6.533333333333334,60.4
BG33,2009,65.1,0.28,14.0,21.2,27.099999999999998,67.2,6.733333333333333,58.9
BG33,2010,61.3,0.21,15.825,21.5,23.45,67.7,9.0,56.1
BG33,2011,60.2,0.2,17.0,22.3,28.55,66.7,11.4,55.0
BG33,2012,58.9,0.22,19.9,22.5,42.53333333333333,66.3,11.375,55.0
BG33,2013,59.9,0.33,19.15,25.2,40.199999999999996,66.1,11.350000000000001,55.8
BG33,2014,63.5,0.36,14.725,27.0,22.6,66.5,9.9,58.9
BG33,2015,67.2,0.37,12.600000000000001,25.4,20.5,65.5,9.0,61.1
BG33,2016,67.0,0.51,12.15,25.5,16.4,64.7,8.533333333333333,60.6
BG33,2017,69.8,0.48,11.4,26.9,14.0,64.3,7.333333333333333,63.7
BG33,2018,70.2,0.43,8.825,25.3,14.7,64.0,5.933333333333334,62.7
BG33,2019,72.6,0.51,7.1,23.2,,63.7,3.9,64.8
BG33,2020,72.1,0.38,7.35,23.3,,63.7,3.3666666666666667,64.9
BG33,2021,73.1,0.35,8.733333333333333,25.9,,63.4,3.533333333333333,65.8
BG33,2022,76.9,,6.3,28.7,,59.7,3.8666666666666667,71.3
BG33,2023,77.7,,7.2,30.3,,56.7,3.266666666666667,71.0
BG34,1990,,,,,,62.0,,
BG34,1991,,,,,,61.7,,
BG34,1992,,,,,,61.3,,
BG34,1993,,,,,,61.0,,
BG34,1994,,,,,,60.9,,
BG34,1995,,,,,,60.7,,
BG34,1996,,,,,,62.5,,
BG34,1997,,,,,,62.8,,
BG34,1998,,,,,,61.6,,
BG34,1999,,,,,,61.3,,
BG34,2000,,,,,,60.9,,
BG34,2001,,,,,,59.8,,
BG34,2002,,0.15,,,,58.2,,
BG34,2003,58.3,0.14,16.35,18.5,40.3,57.7,13.333333333333334,53.0
BG34,2004,61.2,0.1,16.099999999999998,17.9,30.866666666666664,57.2,7.7,56.0
BG34,2005,61.7,0.08,10.533333333333333,17.8,27.75,56.7,5.8999999999999995,54.7
BG34,2006,65.0,0.14,8.725,17.6,22.399999999999995,56.3,5.866666666666667,59.8
BG34,2007,66.8,0.15,8.299999999999999,17.7,14.5,55.9,4.566666666666666,61.5
BG34,2008,69.5,0.17,8.0,17.3,14.8,55.5,3.733333333333333,62.6
BG34,2009,67.9,0.17,8.4,16.9,17.2,55.1,4.2,60.7
BG34,2010,63.6,0.2,11.475,17.4,22.8,55.9,6.066666666666666,57.5
BG34,2011,62.0,0.14,13.0,19.1,26.25,55.5,8.4,58.2
BG34,2012,62.4,0.15,13.175,19.6,39.0,55.2,7.766666666666667,58.8
BG34,2013,61.6,0.16,14.475000000000001,20.5,28.85,54.9,8.200000000000001,57.1
BG34,2014,62.2,0.26,13.35,20.9,26.5,54.8,9.6,56.5
BG34,2015,64.8,0.33,12.025,21.9,28.25,54.8,8.066666666666666,59.6
BG34,2016,66.7,0.27,9.475,21.8,17.3,53.6,5.866666666666666,61.2
BG34,2017,70.3,0.3,8.625,21.7,20.5,53.2,5.766666666666667,64.9
